t,t+1
0.706168715814851,0.53161248173553
0.53161248173553,0.377544365370338
0.377544365370338,0.243002649863958
0.243002649863958,0.125965867877985
0.125965867877985,0.023942118940727
0.023942118940727,-0.065683804322402
-0.065683804322402,-0.145460768715499
-0.145460768715499,-0.217778460635568
-0.217778460635568,-0.284831927358062
-0.284831927358062,-0.348618958300101
-0.348618958300101,-0.410955157532632
-0.410955157532632,-0.473497057004818
-0.473497057004818,-0.537766457959629
-0.537766457959629,-0.605170056421159
-0.605170056421159,-0.677007522144085
-0.677007522144085,-0.754458413644215
-0.754458413644215,-0.838533301695973
-0.838533301695973,-0.929967161288012
-0.929967161288012,-1.02902466781813
-1.02902466781813,-1.13518212973208
-1.13518212973208,-1.24666111435437
-1.24666111435437,-1.3598366033263
-1.3598366033263,-1.46865611597974
-1.46865611597974,-1.5643908258957
-1.5643908258957,-1.6362098799652
-1.6362098799652,-1.67299315294788
-1.67299315294788,-1.66622399238086
-1.66622399238086,-1.61287820573136
-1.61287820573136,-1.51674845718774
-1.51674845718774,-1.38736640412992
-1.38736640412992,-1.2371670284489
-1.2371670284489,-1.07843194294639
-1.07843194294639,-0.921221258976277
-0.921221258976277,-0.772591345468144
-0.772591345468144,-0.636747812226852
-0.636747812226852,-0.515636405365919
-0.515636405365919,-0.409613669660815
-0.409613669660815,-0.318023030027017
-0.318023030027017,-0.23962667971302
-0.23962667971302,-0.172903370474381
-0.172903370474381,-0.116241320151628
-0.116241320151628,-0.068055876863565
-0.068055876863565,-0.026855810855273
-0.026855810855273,0.008724349173674
0.008724349173674,0.039913835708313
0.039913835708313,0.067808827424237
0.067808827424237,0.093383844506315
0.093383844506315,0.117507779612537
0.117507779612537,0.140962281875146
0.140962281875146,0.164461108509571
0.164461108509571,0.188669694082326
0.188669694082326,0.214224652850529
0.214224652850529,0.241753289910097
0.241753289910097,0.271893500695294
0.271893500695294,0.305314722552559
0.305314722552559,0.342740891397428
0.342740891397428,0.384976654693044
0.384976654693044,0.432938358164398
0.432938358164398,0.487691417639853
0.487691417639853,0.550495254652633
0.550495254652633,0.622855211176575
0.622855211176575,0.706576053429545
0.706576053429545,0.803800368687114
0.803800368687114,0.916990806741894
0.916990806741894,1.04876663777498
1.04876663777498,1.20141802473729
1.20141802473729,1.37579177380948
1.37579177380948,1.56913022496279
1.56913022496279,1.77160665750003
1.77160665750003,1.96233239461664
1.96233239461664,2.10803407119093
2.10803407119093,2.16978977332734
2.16978977332734,2.11955332679125
2.11955332679125,1.95655442818349
1.95655442818349,1.70830867645955
1.70830867645955,1.41519904489444
1.41519904489444,1.11322216063801
1.11322216063801,0.82594211728259
0.82594211728259,0.564956429102447
0.564956429102447,0.33365522770724
0.33365522770724,0.130833176309796
0.130833176309796,-0.046860491354023
-0.046860491354023,-0.203511608648519
-0.203511608648519,-0.343205770612322
-0.343205770612322,-0.469671484176681
-0.469671484176681,-0.586114637616379
-0.586114637616379,-0.695136949076821
-0.695136949076821,-0.798678900638939
-0.798678900638939,-0.897955473433184
-0.897955473433184,-0.993371879558741
-0.993371879558741,-1.0844245943735
-1.0844245943735,-1.16961539776185
-1.16961539776185,-1.24643311255704
-1.24643311255704,-1.31148104666705
-1.31148104666705,-1.36082834105146
-1.36082834105146,-1.39061562769962
-1.39061562769962,-1.39784079806838
-1.39784079806838,-1.38112516288424
-1.38112516288424,-1.34119598901117
-1.34119598901117,-1.28089089583613
-1.28089089583613,-1.20467731215741
-1.20467731215741,-1.1178736065429
-1.1178736065429,-1.02584025736816
-1.02584025736816,-0.933354485729114
-0.933354485729114,-0.844257297745197
-0.844257297745197,-0.761351522718496
-0.761351522718496,-0.686473864331442
-0.686473864331442,-0.620658064292521
-0.620658064292521,-0.564326142411709
-0.564326142411709,-0.517469843774372
-0.517469843774372,-0.47980463199957
-0.47980463199957,-0.450891420987181
-0.450891420987181,-0.430228011805248
-0.430228011805248,-0.417315023021293
-0.417315023021293,-0.411701741666628
-0.411701741666628,-0.41301693108171
-0.41301693108171,-0.420988855544137
-0.420988855544137,-0.4354579328398
-0.4354579328398,-0.456384625479218
-0.456384625479218,-0.483854440271215
-0.483854440271215,-0.518081162155426
-0.518081162155426,-0.559408566338875
-0.559408566338875,-0.608309595788538
-0.608309595788538,-0.665379963693093
-0.665379963693093,-0.731319712215143
-0.731319712215143,-0.806890502338859
-0.806890502338859,-0.892827176752135
-0.892827176752135,-0.989668612633456
-0.989668612633456,-1.09745638295734
-1.09745638295734,-1.21523814120749
-1.21523814120749,-1.34032855480892
-1.34032855480892,-1.46737011287831
-1.46737011287831,-1.58745882859451
-1.58745882859451,-1.68795478600743
-1.68795478600743,-1.75385760802739
-1.75385760802739,-1.77125544047913
-1.77125544047913,-1.73198047609054
-1.73198047609054,-1.63703935288195
-1.63703935288195,-1.49651837751115
-1.49651837751115,-1.3260009550976
-1.3260009550976,-1.14182789485393
-1.14182789485393,-0.957601569455934
-0.957601569455934,-0.782772894449178
-0.782772894449178,-0.622809949967028
-0.622809949967028,-0.480087072866235
-0.480087072866235,-0.354878516281061
-0.354878516281061,-0.246178860480284
-0.246178860480284,-0.152289051936605
-0.152289051936605,-0.071199584119417
-0.071199584119417,-0.000824721041607
-0.000824721041607,0.060864037817035
0.060864037817035,0.115769593067113
0.115769593067113,0.165641757286588
0.165641757286588,0.212074873887365
0.212074873887365,0.25652050935595
0.25652050935595,0.300308936216009
0.300308936216009,0.34467554467873
0.34467554467873,0.390789863948736
0.390789863948736,0.43978580046933
0.43978580046933,0.492792103613605
0.492792103613605,0.550961872126114
0.550961872126114,0.615498818324778
0.615498818324778,0.687675381713077
0.687675381713077,0.768832498026133
0.768832498026133,0.860341079071907
0.860341079071907,0.963488644015474
0.963488644015474,1.07922919242139
1.07922919242139,1.20770311267672
1.20770311267672,1.34741494471101
1.34741494471101,1.49400434100145
1.49400434100145,1.63876747690775
1.63876747690775,1.76759507681315
1.76759507681315,1.86166214693562
1.86166214693562,1.90126903889263
1.90126903889263,1.87254033491903
1.87254033491903,1.77362218359468
1.77362218359468,1.61593798912422
1.61593798912422,1.41947376392327
1.41947376392327,1.20563762483265
1.20563762483265,0.991947648936296
0.991947648936296,0.790066735974249
0.790066735974249,0.606266268348061
0.606266268348061,0.442851269071018
0.442851269071018,0.299600329340903
0.299600329340903,0.174864974842967
0.174864974842967,0.066299779084697
0.066299779084697,-0.028693685798872
-0.028693685798872,-0.112715880443295
-0.112715880443295,-0.188239415364769
-0.188239415364769,-0.257551953736115
-0.257551953736115,-0.322741422213008
-0.322741422213008,-0.385704729781475
-0.385704729781475,-0.448168253127333
-0.448168253127333,-0.511712245087965
-0.511712245087965,-0.577792994083363
-0.577792994083363,-0.647756420581878
-0.647756420581878,-0.722834840448503
-0.722834840448503,-0.804114585933496
-0.804114585933496,-0.892455814804083
-0.892455814804083,-0.988337674097731
-0.988337674097731,-1.09159492277944
-1.09159492277944,-1.20101448775823
-1.20101448775823,-1.31378988933256
-1.31378988933256,-1.42491518397179
-1.42491518397179,-1.52675791719761
-1.52675791719761,-1.6092431791003
-1.6092431791003,-1.66113700515905
-1.66113700515905,-1.67256232204249
-1.67256232204249,-1.63804454366935
-1.63804454366935,-1.55861593168125
-1.55861593168125,-1.44171543138697
-1.44171543138697,-1.29892278824037
-1.29892278824037,-1.14283114335366
-1.14283114335366,-0.984509672070447
-0.984509672070447,-0.832223845131444
-0.832223845131444,-0.691267103495462
-0.691267103495462,-0.564421408774781
-0.564421408774781,-0.452619876378984
-0.452619876378984,-0.355568284450675
-0.355568284450675,-0.272233934539911
-0.272233934539911,-0.201193596436448
-0.201193596436448,-0.140864757605513
-0.140864757605513,-0.089650539683001
-0.089650539683001,-0.046024557749403
-0.046024557749403,-0.008575555880479
-0.008575555880479,0.023974154386895
0.023974154386895,0.052766859808304
0.052766859808304,0.078817778274378
0.078817778274378,0.103029303689575
0.103029303689575,0.126208406238324
0.126208406238324,0.149085466341853
0.149085466341853,0.172333546078455
0.172333546078455,0.196587623309703
0.196587623309703,0.22246370498104
0.22246370498104,0.250578051113677
0.250578051113677,0.281567021487038
0.281567021487038,0.316108334709161
0.316108334709161,0.354944823109154
0.354944823109154,0.398912069648632
0.398912069648632,0.44897156003135
0.44897156003135,0.506250981170947
0.506250981170947,0.572092576247697
0.572092576247697,0.648107980423583
0.648107980423583,0.736231508548636
0.736231508548636,0.838749058297758
0.838749058297758,0.958248506789131
0.958248506789131,1.09737662854324
1.09737662854324,1.25818259167492
1.25818259167492,1.44068620716807
1.44068620716807,1.64023757388126
1.64023757388126,1.84360526124607
1.84360526124607,2.02525037034039
2.02525037034039,2.14806987310044
2.14806987310044,2.17394451317676
2.17394451317676,2.0824351657
2.0824351657,1.88363504020517
1.88363504020517,1.61237663773219
1.61237663773219,1.30979755185165
1.30979755185165,1.0083598138752
1.0083598138752,0.727263621410383
0.727263621410383,0.474748522579784
0.474748522579784,0.252153046582006
0.252153046582006,0.057209579757426
0.057209579757426,-0.113883864303405
-0.113883864303405,-0.265323874991214
-0.265323874991214,-0.401126332045151
-0.401126332045151,-0.524853451027953
-0.524853451027953,-0.639486071163746
-0.639486071163746,-0.747353123556941
-0.747353123556941,-0.850070527763666
-0.850070527763666,-0.948466330801653
-0.948466330801653,-1.04248816884128
-1.04248816884128,-1.13111018428985
-1.13111018428985,-1.21228230578057
-1.21228230578057,-1.28299121704118
-1.28299121704118,-1.33951469442401
-1.33951469442401,-1.37792529842399
-1.37792529842399,-1.39481716326348
-1.39481716326348,-1.38810595330585
-1.38810595330585,-1.35765300237305
-1.35765300237305,-1.3054755664659
-1.3054755664659,-1.23545272399008
-1.23545272399008,-1.15264209642383
-1.15264209642383,-1.06245786238834
-1.06245786238834,-0.969957200171459
-0.969957200171459,-0.879376268022739
-0.879376268022739,-0.793933928476506
-0.793933928476506,-0.71584263275497
-0.71584263275497,-0.646442210418116
-0.646442210418116,-0.586384368229483
-0.586384368229483,-0.535820247537923
-0.535820247537923,-0.49456606762707
-0.49456606762707,-0.462237614445752
-0.462237614445752,-0.438353309028373
-0.438353309028373,-0.422409779834978
-0.422409779834978,-0.413935232202057
-0.413935232202057,-0.412525848948618
-0.412525848948618,-0.417869795699967
-0.417869795699967,-0.429762570213925
-0.429762570213925,-0.448116613248838
-0.448116613248838,-0.472967338823443
-0.472967338823443,-0.504477009957558
-0.504477009957558,-0.542937078124053
-0.542937078124053,-0.588768529381716
-0.588768529381716,-0.642518113509612
-0.642518113509612,-0.704845547796424
-0.704845547796424,-0.776492080781576
-0.776492080781576,-0.858213092116099
-0.858213092116099,-0.95064564065334
-0.95064564065334,-1.05406621411191
-1.05406621411191,-1.16797894204626
-1.16797894204626,-1.29047582746358
-1.29047582746358,-1.41736425993632
-1.41736425993632,-1.54122099224476
-1.54122099224476,-1.65084307266433
-1.65084307266433,-1.7319089679872
-1.7319089679872,-1.76961117068186
-1.76961117068186,-1.75303518480522
-1.75303518480522,-1.67938435225669
-1.67938435225669,-1.55541821491325
-1.55541821491325,-1.39506750461238
-1.39506750461238,-1.21483804962016
-1.21483804962016,-1.02964635395221
-1.02964635395221,-0.850600155933014
-0.850600155933014,-0.684643889088931
-0.684643889088931,-0.535250830168917
-0.535250830168917,-0.403419877354653
-0.403419877354653,-0.288576551129827
-0.288576551129827,-0.189248657561714
-0.189248657561714,-0.103522431606826
-0.103522431606826,-0.029328893769429
-0.029328893769429,0.035387860631121
0.035387860631121,0.092579904949948
0.092579904949948,0.144053940521768
0.144053940521768,0.19146026697864
0.19146026697864,0.236300260768781
0.236300260768781,0.279944794002934
0.279944794002934,0.323658902354929
0.323658902354929,0.368629861151416
0.368629861151416,0.415996986540024
0.415996986540024,0.466882104956514
0.466882104956514,0.522419729234355
0.522419729234355,0.5837853544272
0.5837853544272,0.652218479320833
0.652218479320833,0.729033090314498
0.729033090314498,0.815600922330795
0.815600922330795,0.913279634086063
0.913279634086063,1.02323665433879
1.02323665433879,1.14608954561969
1.14608954561969,1.28125428358435
1.28125428358435,1.4258983560141
1.4258983560141,1.57351938037403
1.57351938037403,1.71254030022666
1.71254030022666,1.82596435500725
1.82596435500725,1.89363652647191
1.89363652647191,1.89789207719911
1.89789207719911,1.83065798360634
1.83065798360634,1.69749292309036
1.69749292309036,1.51540903781176
1.51540903781176,1.3061718494052
1.3061718494052,1.08967987786795
1.08967987786795,0.880433069693288
0.880433069693288,0.687071068004618
0.687071068004618,0.513533662508995
0.513533662508995,0.360586120445036
0.360586120445036,0.227103502802223
0.227103502802223,0.110969421592939
0.110969421592939,0.009641809204817
0.009641809204817,-0.079517149928621
-0.079517149928621,-0.159062897344678
-0.159062897344678,-0.231383025792844
-0.231383025792844,-0.29866634731667
-0.29866634731667,-0.362902883331611
-0.362902883331611,-0.425900179138085
-0.425900179138085,-0.489306542311121
-0.489306542311121,-0.554634377136919
-0.554634377136919,-0.623277379649686
-0.623277379649686,-0.696514143394613
-0.696514143394613,-0.775487544907179
-0.775487544907179,-0.861143869303547
-0.861143869303547,-0.954108175081975
-0.954108175081975,-1.05446473158728
-1.05446473158728,-1.16140947018343
-1.16140947018343,-1.2727590453516
-1.2727590453516,-1.38436206283637
-1.38436206283637,-1.48958718109093
-1.48958718109093,-1.57924872525908
-1.57924872525908,-1.64245621126557
-1.64245621126557,-1.66869174314424
-1.66869174314424,-1.65074447575687
-1.65074447575687,-1.58726631780981
-1.58726631780981,-1.4835084354243
-1.4835084354243,-1.34976068172616
-1.34976068172616,-1.19841382836423
-1.19841382836423,-1.04114332800797
-1.04114332800797,-0.887188718711941
-0.887188718711941,-0.74283390024898
-0.74283390024898,-0.611683860371808
-0.611683860371808,-0.495275910335081
-0.495275910335081,-0.393720394852158
-0.393720394852158,-0.306233454961513
-0.306233454961513,-0.231529745099454
-0.231529745099454,-0.168090455145902
-0.168090455145902,-0.114335561507405
-0.114335561507405,-0.068727940726939
-0.068727940726939,-0.029831141835182
-0.029831141835182,0.003663403569787
0.003663403569787,0.032928793432657
0.032928793432657,0.05900727849914
0.05900727849914,0.082822152917615
0.082822152917615,0.105193668062585
0.105193668062585,0.126856896839209
0.126856896839209,0.148480290580258
0.148480290580258,0.170684247163819
0.170684247163819,0.194059428859645
0.194059428859645,0.219184890379281
0.219184890379281,0.246646346524613
0.246646346524613,0.277055160985612
0.277055160985612,0.311068902542499
0.311068902542499,0.349414611145766
0.349414611145766,0.392916240269882
0.392916240269882,0.442528036162921
0.442528036162921,0.499375699342983
0.499375699342983,0.564806600369386
0.564806600369386,0.64044807297465
0.64044807297465,0.728266705974108
0.728266705974108,0.830607181976325
0.830607181976325,0.950158198511729
0.950158198511729,1.0897313771191
1.0897313771191,1.25162976756106
1.25162976756106,1.43622733387874
1.43622733387874,1.63927959580274
1.63927959580274,1.84781631813759
1.84781631813759,2.03600614708457
2.03600614708457,2.16544839318427
2.16544839318427,2.1958413556215
2.1958413556215,2.10485617702941
2.10485617702941,1.90236178256274
1.90236178256274,1.62464053471432
1.62464053471432,1.31471212070541
1.31471212070541,1.00632755422848
1.00632755422848,0.719204361764889
0.719204361764889,0.461602230900946
0.461602230900946,0.234672803718577
0.234672803718577,0.035924105574595
0.035924105574595,-0.138635191262477
-0.138635191262477,-0.29333290622054
-0.29333290622054,-0.432253345377069
-0.432253345377069,-0.55896310185859
-0.55896310185859,-0.676379532677695
-0.676379532677695,-0.786692300721556
-0.786692300721556,-0.891291597408411
-0.891291597408411,-0.990684430056165
-0.990684430056165,-1.08440389390924
-1.08440389390924,-1.17094210816534
-1.17094210816534,-1.24776545584407
-1.24776545584407,-1.31149110036745
-1.31149110036745,-1.35829561365795
-1.35829561365795,-1.3845670028062
-1.3845670028062,-1.38769955810999
-1.38769955810999,-1.36681345391335
-1.36681345391335,-1.32314256516209
-1.32314256516209,-1.25993220607227
-1.25993220607227,-1.18188478956913
-1.18188478956913,-1.09436521222381
-1.09436521222381,-1.00262807709759
-1.00262807709759,-0.911253737759192
-0.911253737759192,-0.823855245183184
-0.823855245183184,-0.743019546054161
-0.743019546054161,-0.670402991428933
-0.670402991428933,-0.606902369790736
-0.606902369790736,-0.552844424458775
-0.552844424458775,-0.508161013423444
-0.508161013423444,-0.472535510870587
-0.472535510870587,-0.445517374272812
-0.445517374272812,-0.426607564350638
-0.426607564350638,-0.415319766985651
-0.415319766985651,-0.411222743278432
-0.411222743278432,-0.413968648185771
-0.413968648185771,-0.423311367843014
-0.423311367843014,-0.439118094574931
-0.439118094574931,-0.461376580977099
-0.461376580977099,-0.490199786123587
-0.490199786123587,-0.525828872937393
-0.525828872937393,-0.568634584509938
-0.568634584509938,-0.619115656155513
-0.619115656155513,-0.677890674561571
-0.677890674561571,-0.745675990801424
-0.745675990801424,-0.823235947454862
-0.823235947454862,-0.911281645739353
-0.911281645739353,-1.01028016981632
-1.01028016981632,-1.12011976991219
-1.12011976991219,-1.23956801283474
-1.23956801283474,-1.36548604917361
-1.36548604917361,-1.49187355651088
-1.49187355651088,-1.60907179680162
-1.60907179680162,-1.70381565865744
-1.70381565865744,-1.76100842360142
-1.76100842360142,-1.7675295437893
-1.7675295437893,-1.71686093016684
-1.71686093016684,-1.61194332403857
-1.61194332403857,-1.46429574326923
-1.46429574326923,-1.28998945900296
-1.28998945900296,-1.10501285836537
-1.10501285836537,-0.922181894658639
-0.922181894658639,-0.750104963143434
-0.750104963143434,-0.59355697085221
-0.59355697085221,-0.454423684145343
-0.454423684145343,-0.332672264466398
-0.332672264466398,-0.227124683914669
-0.227124683914669,-0.135999244557068
-0.135999244557068,-0.057259810725795
-0.057259810725795,0.011173349930126
0.011173349930126,0.071305339504162
0.071305339504162,0.125007869821102
0.125007869821102,0.173997683221912
0.173997683221912,0.219837721680822
0.219837721680822,0.263951889031744
0.263951889031744,0.307647690729954
0.307647690729954,0.352143253401142
0.352143253401142,0.398596634760582
0.398596634760582,0.448136160629008
0.448136160629008,0.501890833322223
0.501890833322223,0.561019533482435
0.561019533482435,0.626736439151816
0.626736439151816,0.700327108423288
0.700327108423288,0.783143776395985
0.783143776395985,0.876557668793133
0.876557668793133,0.981828074688679
0.981828074688679,1.09982100688061
1.09982100688061,1.23047884634186
1.23047884634186,1.3719290401702
1.3719290401702,1.51918746519346
1.51918746519346,1.66267689744467
1.66267689744467,1.78734114158803
1.78734114158803,1.87378296840212
1.87378296840212,1.90269834229325
1.90269834229325,1.86183706781053
1.86183706781053,1.75167145702651
1.75167145702651,1.5855752319239
1.5855752319239,1.38433936107646
1.38433936107646,1.16905972550377
1.16905972550377,0.95635505749903
0.95635505749903,0.756915164541949
0.756915164541949,0.576230816704251
0.576230816704251,0.416077358090159
0.416077358090159,0.275914797496861
0.275914797496861,0.15392428074665
0.15392428074665,0.047683913898436
0.047683913898436,-0.045425881146555
-0.045425881146555,-0.127996405944767
-0.127996405944767,-0.202476197590107
-0.202476197590107,-0.271123085294587
-0.271123085294587,-0.335994638942301
-0.335994638942301,-0.398959657944969
-0.398959657944969,-0.461719782750388
-0.461719782750388,-0.52583376718794
-0.52583376718794,-0.5927382691795
-0.5927382691795,-0.663758534107269
-0.663758534107269,-0.740100001182988
-0.740100001182988,-0.822807377910451
-0.822807377910451,-0.912670961113726
-0.912670961113726,-1.01005180907296
-1.01005180907296,-1.11459156624491
-1.11459156624491,-1.2247792931146
-1.2247792931146,-1.33738636813692
-1.33738636813692,-1.44687891577751
-1.44687891577751,-1.54508755168785
-1.54508755168785,-1.62159420377859
-1.62159420377859,-1.66528433705062
-1.66528433705062,-1.66704738964
-1.66704738964,-1.62272786253197
-1.62272786253197,-1.53481227703889
-1.53481227703889,-1.41181352318699
-1.41181352318699,-1.26571148834455
-1.26571148834455,-1.10887621359449
-1.10887621359449,-0.951792378925752
-0.951792378925752,-0.802051170114839
-0.802051170114839,-0.664353389374165
-0.664353389374165,-0.541035669317696
-0.541035669317696,-0.432732507326315
-0.432732507326315,-0.338969441698979
-0.338969441698979,-0.258618767363507
-0.258618767363507,-0.190219184402441
-0.190219184402441,-0.132185909565661
-0.132185909565661,-0.082940894762385
-0.082940894762385,-0.040987907510801
-0.040987907510801,-0.004950870431471
-0.004950870431471,0.02641162323019
0.02641162323019,0.054206813177603
0.054206813177603,0.079417396651761
0.079417396651761,0.102916382630798
0.102916382630798,0.12548466367142
0.12548466367142,0.147829748405924
0.147829748405924,0.170604769048602
0.170604769048602,0.194427362601473
0.194427362601473,0.219898389912919
0.219898389912919,0.247620753954797
0.247620753954797,0.278218847315233
0.278218847315233,0.3123594300433
0.3123594300433,0.350775032183098
0.350775032183098,0.394291286498744
0.394291286498744,0.443859867958077
0.443859867958077,0.500598768039278
0.500598768039278,0.565841020345151
0.565841020345151,0.641190721241171
0.641190721241171,0.728579135858842
0.728579135858842,0.830299577761805
0.830299577761805,0.948969591778463
0.948969591778463,1.08730953823475
1.08730953823475,1.24752224018812
1.24752224018812,1.4299118379754
1.4299118379754,1.63028807042662
1.63028807042662,1.8360223880418
1.8360223880418,2.02208002151124
2.02208002151124,2.1512409428475
2.1512409428475,2.18417125628211
2.18417125628211,2.09843153693923
2.09843153693923,1.90254543215165
1.90254543215165,1.63113281899633
1.63113281899633,1.32620830351119
1.32620830351119,1.02135236169474
1.02135236169474,0.736585729653284
0.736585729653284,0.480583940862981
0.480583940862981,0.254851211541152
0.254851211541152,0.057142180391619
0.057142180391619,-0.116382755662311
-0.116382755662311,-0.269972945137816
-0.269972945137816,-0.407690563590224
-0.407690563590224,-0.533127346573024
-0.533127346573024,-0.649271152441691
-0.649271152441691,-0.758431055607278
-0.758431055607278,-0.862172157621773
-0.862172157621773,-0.961237543270702
-0.961237543270702,-1.0554557721491
-1.0554557721491,-1.14365510755056
-1.14365510755056,-1.22363254514965
-1.22363254514965,-1.29225081465532
-1.29225081465532,-1.34574303002507
-1.34574303002507,-1.3802682046599
-1.3802682046599,-1.39266764879295
-1.39266764879295,-1.38124765315075
-1.38124765315075,-1.34633203913731
-1.34633203913731,-1.29036847363248
-1.29036847363248,-1.21754056187792
-1.21754056187792,-1.13303746539684
-1.13303746539684,-1.04224077162641
-1.04224077162641,-0.950058282199392
-0.950058282199392,-0.860518663475557
-0.860518663475557,-0.776624526694066
-0.776624526694066,-0.700394922481295
-0.700394922481295,-0.633013905992366
-0.633013905992366,-0.575017955290062
-0.575017955290062,-0.526479828045177
-0.526479828045177,-0.487167754369531
-0.487167754369531,-0.456673038806314
-0.456673038806314,-0.434506943873099
-0.434506943873099,-0.42017119627417
-0.42017119627417,-0.413207448181433
-0.413207448181433,-0.413230800689464
-0.413230800689464,-0.419951782664533
-0.419951782664533,-0.433190342085239
-0.433190342085239,-0.452884600473925
-0.452884600473925,-0.479096374022074
-0.479096374022074,-0.512014729346708
-0.512014729346708,-0.551957998095355
-0.551957998095355,-0.599373509012812
-0.599373509012812,-0.654832449486108
-0.654832449486108,-0.719014163269822
-0.719014163269822,-0.792668962462831
-0.792668962462831,-0.8765400653044
-0.8765400653044,-0.971212628737482
-0.971212628737482,-1.07684174902194
-1.07684174902194,-1.19269793003067
-1.19269793003067,-1.31647693417301
-1.31647693417301,-1.44339229419331
-1.44339229419331,-1.56526230307428
-1.56526230307428,-1.6701384497463
-1.6701384497463,-1.743328206283
-1.743328206283,-1.77045524008166
-1.77045524008166,-1.74200672007508
-1.74200672007508,-1.65717380937214
-1.65717380937214,-1.52449321096396
-1.52449321096396,-1.35880765012741
-1.35880765012741,-1.17656383567848
-1.17656383567848,-0.991989889237189
-0.991989889237189,-0.815308802721152
-0.815308802721152,-0.652671443290105
-0.652671443290105,-0.506959651291885
-0.506959651291885,-0.378783367646219
-0.378783367646219,-0.267338425266508
-0.267338425266508,-0.171033509921837
-0.171033509921837,-0.087906571712511
-0.087906571712511,-0.015882846611491
-0.015882846611491,0.047075699803753
0.047075699803753,0.102891656928301
0.102891656928301,0.153338121107613
0.153338121107613,0.200032224338543
0.200032224338543,0.244445315145312
0.244445315145312,0.287922924383774
0.287922924383774,0.331710276418502
0.331710276418502,0.37698079353211
0.37698079353211,0.424866084679459
0.424866084679459,0.47648643817038
0.47648643817038,0.532980819101353
0.532980819101353,0.595534574200373
0.595534574200373,0.665400942542336
0.665400942542336,0.74390808015654
0.74390808015654,0.832435003633369
0.832435003633369,0.932325316936336
0.932325316936336,1.04468445586019
1.04468445586019,1.16997506461742
1.16997506461742,1.30729811542299
1.30729811542299,1.45326627520397
1.45326627520397,1.60053507482344
1.60053507482344,1.73648555566742
1.73648555566742,1.84323391896104
1.84323391896104,1.90051670383762
1.90051670383762,1.89187247738448
1.89187247738448,1.81157642185141
1.81157642185141,1.66766498262189
1.66766498262189,1.47863914592888
1.47863914592888,1.26640057382519
1.26640057382519,1.05005067127238
1.05005067127238,0.842992832628597
0.842992832628597,0.652892640312973
0.652892640312973,0.482987818238962
0.482987818238962,0.333602034496994
0.333602034496994,0.203362959418418
0.203362959418418,0.090034219746481
0.090034219746481,-0.008969274022853
-0.008969274022853,-0.096285024118667
-0.096285024118667,-0.174445824781021
-0.174445824781021,-0.245806890932384
-0.245806890932384,-0.31252223342867
-0.31252223342867,-0.376548659139
-0.376548659139,-0.439663982726635
-0.439663982726635,-0.503490669508418
-0.503490669508418,-0.569518285553092
-0.569518285553092,-0.639118360511697
-0.639118360511697,-0.713543670819298
-0.713543670819298,-0.793900329572835
-0.793900329572835,-0.881075210033163
-0.881075210033163,-0.975593549925021
-0.975593549925021,-1.07737459044937
-1.07737459044937,-1.18535413780307
-1.18535413780307,-1.29696785130671
-1.29696785130671,-1.40756305241275
-1.40756305241275,-1.50995091896359
-1.50995091896359,-1.59449666245249
-1.59449666245249,-1.65022550522537
-1.65022550522537,-1.66713844945483
-1.66713844945483,-1.63917213720824
-1.63917213720824,-1.56644533186515
-1.56644533186515,-1.45548040237541
-1.45548040237541,-1.31723924491252
-1.31723924491252,-1.1641104824719
-1.1641104824719,-1.00729643969661
-1.00729643969661,-0.855376365168125
-0.855376365168125,-0.713999932045748
-0.713999932045748,-0.586266864541624
-0.586266864541624,-0.473359040538463
-0.473359040538463,-0.375161182320686
-0.375161182320686,-0.290761463638782
-0.290761463638782,-0.218813968185141
-0.218813968185141,-0.157782968450106
-0.157782968450106,-0.106098158288483
-0.106098158288483,-0.062247191694516
-0.062247191694516,-0.024825855987581
-0.024825855987581,0.007439557672932
0.007439557672932,0.035687640016652
0.035687640016652,0.060928217392604
0.060928217392604,0.084055154404307
0.084055154404307,0.105862649295026
0.105862649295026,0.127063144818588
0.127063144818588,0.148305729658695
0.148305729658695,0.170194439379518
0.170194439379518,0.193306256563777
0.193306256563777,0.218208911841658
0.218208911841658,0.245478843283029
0.245478843283029,0.275719915944904
0.275719915944904,0.309583764891875
0.309583764891875,0.347792922798301
0.347792922798301,0.391168224460656
0.391168224460656,0.440662289946404
0.440662289946404,0.497400999627073
0.497400999627073,0.562734345069832
0.562734345069832,0.638295858860543
0.638295858860543,0.726063819710565
0.726063819710565,0.828403159037219
0.828403159037219,0.948036001420222
0.948036001420222,1.08782677255616
1.08782677255616,1.25015695715942
1.25015695715942,1.43550498697454
1.43550498697454,1.63973639145557
1.63973639145557,1.84992922896481
1.84992922896481,2.04010951461838
2.04010951461838,2.1714181497661
2.1714181497661,2.20285808019172
2.20285808019172,2.11157417633899
2.11157417633899,1.90748567092199
1.90748567092199,1.62742711915913
1.62742711915913,1.31503333910532
1.31503333910532,1.00442790370572
1.00442790370572,0.715442347976969
0.715442347976969,0.456302740934102
0.456302740934102,0.22807661378843
0.22807661378843,0.028188088077595
0.028188088077595,-0.14741907084585
-0.14741907084585,-0.303114269895707
-0.303114269895707,-0.443000224358751
-0.443000224358751,-0.570638995680282
-0.570638995680282,-0.688919285166284
-0.688919285166284,-0.799975235736808
-0.799975235736808,-0.905111203973077
-0.905111203973077,-1.00471591086133
