t-19,t-18,t-17,t-16,t-15,t-14,t-13,t-12,t-11,t-10,t-9,t-8,t-7,t-6,t-5,t-4,t-3,t-2,t-1,t,t+1
0.16521243166746,0.177219018581029,0.189798815367758,0.20309362367721,0.217245116541387,0.232396658613817,0.248695025787021,0.266292019848658,0.285345968657856,0.306023094697924,0.328498724350298,0.352958296240195,0.37959810875941,0.408625723434284,0.440259911075689,0.474729990413047,0.512274362969931,0.553137992297141,0.597568509944922,0.645810555539018,0.698097876994628
0.177219018581029,0.189798815367758,0.20309362367721,0.217245116541387,0.232396658613817,0.248695025787021,0.266292019848658,0.285345968657856,0.306023094697924,0.328498724350298,0.352958296240195,0.37959810875941,0.408625723434284,0.440259911075689,0.474729990413047,0.512274362969931,0.553137992297141,0.597568509944922,0.645810555539018,0.698097876994628,0.754642635799069
0.189798815367758,0.20309362367721,0.217245116541387,0.232396658613817,0.248695025787021,0.266292019848658,0.285345968657856,0.306023094697924,0.328498724350298,0.352958296240195,0.37959810875941,0.408625723434284,0.440259911075689,0.474729990413047,0.512274362969931,0.553137992297141,0.597568509944922,0.645810555539018,0.698097876994628,0.754642635799069,0.815621293508459
0.20309362367721,0.217245116541387,0.232396658613817,0.248695025787021,0.266292019848658,0.285345968657856,0.306023094697924,0.328498724350298,0.352958296240195,0.37959810875941,0.408625723434284,0.440259911075689,0.474729990413047,0.512274362969931,0.553137992297141,0.597568509944922,0.645810555539018,0.698097876994628,0.754642635799069,0.815621293508459,0.88115641935427
0.217245116541387,0.232396658613817,0.248695025787021,0.266292019848658,0.285345968657856,0.306023094697924,0.328498724350298,0.352958296240195,0.37959810875941,0.408625723434284,0.440259911075689,0.474729990413047,0.512274362969931,0.553137992297141,0.597568509944922,0.645810555539018,0.698097876994628,0.754642635799069,0.815621293508459,0.88115641935427,0.951293786516938
0.232396658613817,0.248695025787021,0.266292019848658,0.285345968657856,0.306023094697924,0.328498724350298,0.352958296240195,0.37959810875941,0.408625723434284,0.440259911075689,0.474729990413047,0.512274362969931,0.553137992297141,0.597568509944922,0.645810555539018,0.698097876994628,0.754642635799069,0.815621293508459,0.88115641935427,0.951293786516938,1.02597426167129
0.248695025787021,0.266292019848658,0.285345968657856,0.306023094697924,0.328498724350298,0.352958296240195,0.37959810875941,0.408625723434284,0.440259911075689,0.474729990413047,0.512274362969931,0.553137992297141,0.597568509944922,0.645810555539018,0.698097876994628,0.754642635799069,0.815621293508459,0.88115641935427,0.951293786516938,1.02597426167129,1.10500030005716
0.266292019848658,0.285345968657856,0.306023094697924,0.328498724350298,0.352958296240195,0.37959810875941,0.408625723434284,0.440259911075689,0.474729990413047,0.512274362969931,0.553137992297141,0.597568509944922,0.645810555539018,0.698097876994628,0.754642635799069,0.815621293508459,0.88115641935427,0.951293786516938,1.02597426167129,1.10500030005716,1.18799741159396
0.285345968657856,0.306023094697924,0.328498724350298,0.352958296240195,0.37959810875941,0.408625723434284,0.440259911075689,0.474729990413047,0.512274362969931,0.553137992297141,0.597568509944922,0.645810555539018,0.698097876994628,0.754642635799069,0.815621293508459,0.88115641935427,0.951293786516938,1.02597426167129,1.10500030005716,1.18799741159396,1.27437184210655
0.306023094697924,0.328498724350298,0.352958296240195,0.37959810875941,0.408625723434284,0.440259911075689,0.474729990413047,0.512274362969931,0.553137992297141,0.597568509944922,0.645810555539018,0.698097876994628,0.754642635799069,0.815621293508459,0.88115641935427,0.951293786516938,1.02597426167129,1.10500030005716,1.18799741159396,1.27437184210655,1.36326698063143
0.328498724350298,0.352958296240195,0.37959810875941,0.408625723434284,0.440259911075689,0.474729990413047,0.512274362969931,0.553137992297141,0.597568509944922,0.645810555539018,0.698097876994628,0.754642635799069,0.815621293508459,0.88115641935427,0.951293786516938,1.02597426167129,1.10500030005716,1.18799741159396,1.27437184210655,1.36326698063143,1.45352266716738
0.352958296240195,0.37959810875941,0.408625723434284,0.440259911075689,0.474729990413047,0.512274362969931,0.553137992297141,0.597568509944922,0.645810555539018,0.698097876994628,0.754642635799069,0.815621293508459,0.88115641935427,0.951293786516938,1.02597426167129,1.10500030005716,1.18799741159396,1.27437184210655,1.36326698063143,1.45352266716738,1.54364353098174
0.37959810875941,0.408625723434284,0.440259911075689,0.474729990413047,0.512274362969931,0.553137992297141,0.597568509944922,0.645810555539018,0.698097876994628,0.754642635799069,0.815621293508459,0.88115641935427,0.951293786516938,1.02597426167129,1.10500030005716,1.18799741159396,1.27437184210655,1.36326698063143,1.45352266716738,1.54364353098174,1.63178445175871
0.408625723434284,0.440259911075689,0.474729990413047,0.512274362969931,0.553137992297141,0.597568509944922,0.645810555539018,0.698097876994628,0.754642635799069,0.815621293508459,0.88115641935427,0.951293786516938,1.02597426167129,1.10500030005716,1.18799741159396,1.27437184210655,1.36326698063143,1.45352266716738,1.54364353098174,1.63178445175871,1.71576267871453
0.440259911075689,0.474729990413047,0.512274362969931,0.553137992297141,0.597568509944922,0.645810555539018,0.698097876994628,0.754642635799069,0.815621293508459,0.88115641935427,0.951293786516938,1.02597426167129,1.10500030005716,1.18799741159396,1.27437184210655,1.36326698063143,1.45352266716738,1.54364353098174,1.63178445175871,1.71576267871453,1.79310630004195
0.474729990413047,0.512274362969931,0.553137992297141,0.597568509944922,0.645810555539018,0.698097876994628,0.754642635799069,0.815621293508459,0.88115641935427,0.951293786516938,1.02597426167129,1.10500030005716,1.18799741159396,1.27437184210655,1.36326698063143,1.45352266716738,1.54364353098174,1.63178445175871,1.71576267871453,1.79310630004195,1.86114673979511
0.512274362969931,0.553137992297141,0.597568509944922,0.645810555539018,0.698097876994628,0.754642635799069,0.815621293508459,0.88115641935427,0.951293786516938,1.02597426167129,1.10500030005716,1.18799741159396,1.27437184210655,1.36326698063143,1.45352266716738,1.54364353098174,1.63178445175871,1.71576267871453,1.79310630004195,1.86114673979511,1.91715805632589
0.553137992297141,0.597568509944922,0.645810555539018,0.698097876994628,0.754642635799069,0.815621293508459,0.88115641935427,0.951293786516938,1.02597426167129,1.10500030005716,1.18799741159396,1.27437184210655,1.36326698063143,1.45352266716738,1.54364353098174,1.63178445175871,1.71576267871453,1.79310630004195,1.86114673979511,1.91715805632589,1.95853793132008
0.597568509944922,0.645810555539018,0.698097876994628,0.754642635799069,0.815621293508459,0.88115641935427,0.951293786516938,1.02597426167129,1.10500030005716,1.18799741159396,1.27437184210655,1.36326698063143,1.45352266716738,1.54364353098174,1.63178445175871,1.71576267871453,1.79310630004195,1.86114673979511,1.91715805632589,1.95853793132008,1.9830153595489
0.645810555539018,0.698097876994628,0.754642635799069,0.815621293508459,0.88115641935427,0.951293786516938,1.02597426167129,1.10500030005716,1.18799741159396,1.27437184210655,1.36326698063143,1.45352266716738,1.54364353098174,1.63178445175871,1.71576267871453,1.79310630004195,1.86114673979511,1.91715805632589,1.95853793132008,1.9830153595489,1.98886043673326
0.698097876994628,0.754642635799069,0.815621293508459,0.88115641935427,0.951293786516938,1.02597426167129,1.10500030005716,1.18799741159396,1.27437184210655,1.36326698063143,1.45352266716738,1.54364353098174,1.63178445175871,1.71576267871453,1.79310630004195,1.86114673979511,1.91715805632589,1.95853793132008,1.9830153595489,1.98886043673326,1.97506543464288
0.754642635799069,0.815621293508459,0.88115641935427,0.951293786516938,1.02597426167129,1.10500030005716,1.18799741159396,1.27437184210655,1.36326698063143,1.45352266716738,1.54364353098174,1.63178445175871,1.71576267871453,1.79310630004195,1.86114673979511,1.91715805632589,1.95853793132008,1.9830153595489,1.98886043673326,1.97506543464288,1.94146649095063
0.815621293508459,0.88115641935427,0.951293786516938,1.02597426167129,1.10500030005716,1.18799741159396,1.27437184210655,1.36326698063143,1.45352266716738,1.54364353098174,1.63178445175871,1.71576267871453,1.79310630004195,1.86114673979511,1.91715805632589,1.95853793132008,1.9830153595489,1.98886043673326,1.97506543464288,1.94146649095063,1.88878305977465
0.88115641935427,0.951293786516938,1.02597426167129,1.10500030005716,1.18799741159396,1.27437184210655,1.36326698063143,1.45352266716738,1.54364353098174,1.63178445175871,1.71576267871453,1.79310630004195,1.86114673979511,1.91715805632589,1.95853793132008,1.9830153595489,1.98886043673326,1.97506543464288,1.94146649095063,1.88878305977465,1.81856648421618
0.951293786516938,1.02597426167129,1.10500030005716,1.18799741159396,1.27437184210655,1.36326698063143,1.45352266716738,1.54364353098174,1.63178445175871,1.71576267871453,1.79310630004195,1.86114673979511,1.91715805632589,1.95853793132008,1.9830153595489,1.98886043673326,1.97506543464288,1.94146649095063,1.88878305977465,1.81856648421618,1.73306589002896
1.02597426167129,1.10500030005716,1.18799741159396,1.27437184210655,1.36326698063143,1.45352266716738,1.54364353098174,1.63178445175871,1.71576267871453,1.79310630004195,1.86114673979511,1.91715805632589,1.95853793132008,1.9830153595489,1.98886043673326,1.97506543464288,1.94146649095063,1.88878305977465,1.81856648421618,1.73306589002896,1.63503419138385
1.10500030005716,1.18799741159396,1.27437184210655,1.36326698063143,1.45352266716738,1.54364353098174,1.63178445175871,1.71576267871453,1.79310630004195,1.86114673979511,1.91715805632589,1.95853793132008,1.9830153595489,1.98886043673326,1.97506543464288,1.94146649095063,1.88878305977465,1.81856648421618,1.73306589002896,1.63503419138385,1.52750537967948
1.18799741159396,1.27437184210655,1.36326698063143,1.45352266716738,1.54364353098174,1.63178445175871,1.71576267871453,1.79310630004195,1.86114673979511,1.91715805632589,1.95853793132008,1.9830153595489,1.98886043673326,1.97506543464288,1.94146649095063,1.88878305977465,1.81856648421618,1.73306589002896,1.63503419138385,1.52750537967948,1.41357488079687
1.27437184210655,1.36326698063143,1.45352266716738,1.54364353098174,1.63178445175871,1.71576267871453,1.79310630004195,1.86114673979511,1.91715805632589,1.95853793132008,1.9830153595489,1.98886043673326,1.97506543464288,1.94146649095063,1.88878305977465,1.81856648421618,1.73306589002896,1.63503419138385,1.52750537967948,1.41357488079687,1.29620874346515
1.36326698063143,1.45352266716738,1.54364353098174,1.63178445175871,1.71576267871453,1.79310630004195,1.86114673979511,1.91715805632589,1.95853793132008,1.9830153595489,1.98886043673326,1.97506543464288,1.94146649095063,1.88878305977465,1.81856648421618,1.73306589002896,1.63503419138385,1.52750537967948,1.41357488079687,1.29620874346515,1.17809765081404
1.45352266716738,1.54364353098174,1.63178445175871,1.71576267871453,1.79310630004195,1.86114673979511,1.91715805632589,1.95853793132008,1.9830153595489,1.98886043673326,1.97506543464288,1.94146649095063,1.88878305977465,1.81856648421618,1.73306589002896,1.63503419138385,1.52750537967948,1.41357488079687,1.29620874346515,1.17809765081404,1.06156145726632
1.54364353098174,1.63178445175871,1.71576267871453,1.79310630004195,1.86114673979511,1.91715805632589,1.95853793132008,1.9830153595489,1.98886043673326,1.97506543464288,1.94146649095063,1.88878305977465,1.81856648421618,1.73306589002896,1.63503419138385,1.52750537967948,1.41357488079687,1.29620874346515,1.17809765081404,1.06156145726632,0.948501563379811
1.63178445175871,1.71576267871453,1.79310630004195,1.86114673979511,1.91715805632589,1.95853793132008,1.9830153595489,1.98886043673326,1.97506543464288,1.94146649095063,1.88878305977465,1.81856648421618,1.73306589002896,1.63503419138385,1.52750537967948,1.41357488079687,1.29620874346515,1.17809765081404,1.06156145726632,0.948501563379811,0.840393087977422
1.71576267871453,1.79310630004195,1.86114673979511,1.91715805632589,1.95853793132008,1.9830153595489,1.98886043673326,1.97506543464288,1.94146649095063,1.88878305977465,1.81856648421618,1.73306589002896,1.63503419138385,1.52750537967948,1.41357488079687,1.29620874346515,1.17809765081404,1.06156145726632,0.948501563379811,0.840393087977422,0.738306473635282
1.79310630004195,1.86114673979511,1.91715805632589,1.95853793132008,1.9830153595489,1.98886043673326,1.97506543464288,1.94146649095063,1.88878305977465,1.81856648421618,1.73306589002896,1.63503419138385,1.52750537967948,1.41357488079687,1.29620874346515,1.17809765081404,1.06156145726632,0.948501563379811,0.840393087977422,0.738306473635282,0.642948174866473
1.86114673979511,1.91715805632589,1.95853793132008,1.9830153595489,1.98886043673326,1.97506543464288,1.94146649095063,1.88878305977465,1.81856648421618,1.73306589002896,1.63503419138385,1.52750537967948,1.41357488079687,1.29620874346515,1.17809765081404,1.06156145726632,0.948501563379811,0.840393087977422,0.738306473635282,0.642948174866473,0.554711516336193
1.91715805632589,1.95853793132008,1.9830153595489,1.98886043673326,1.97506543464288,1.94146649095063,1.88878305977465,1.81856648421618,1.73306589002896,1.63503419138385,1.52750537967948,1.41357488079687,1.29620874346515,1.17809765081404,1.06156145726632,0.948501563379811,0.840393087977422,0.738306473635282,0.642948174866473,0.554711516336193,0.473730859504463
1.95853793132008,1.9830153595489,1.98886043673326,1.97506543464288,1.94146649095063,1.88878305977465,1.81856648421618,1.73306589002896,1.63503419138385,1.52750537967948,1.41357488079687,1.29620874346515,1.17809765081404,1.06156145726632,0.948501563379811,0.840393087977422,0.738306473635282,0.642948174866473,0.554711516336193,0.473730859504463,0.399934308878718
1.9830153595489,1.98886043673326,1.97506543464288,1.94146649095063,1.88878305977465,1.81856648421618,1.73306589002896,1.63503419138385,1.52750537967948,1.41357488079687,1.29620874346515,1.17809765081404,1.06156145726632,0.948501563379811,0.840393087977422,0.738306473635282,0.642948174866473,0.554711516336193,0.473730859504463,0.399934308878718,0.333092002513619
1.98886043673326,1.97506543464288,1.94146649095063,1.88878305977465,1.81856648421618,1.73306589002896,1.63503419138385,1.52750537967948,1.41357488079687,1.29620874346515,1.17809765081404,1.06156145726632,0.948501563379811,0.840393087977422,0.738306473635282,0.642948174866473,0.554711516336193,0.473730859504463,0.399934308878718,0.333092002513619,0.272858439261091
1.97506543464288,1.94146649095063,1.88878305977465,1.81856648421618,1.73306589002896,1.63503419138385,1.52750537967948,1.41357488079687,1.29620874346515,1.17809765081404,1.06156145726632,0.948501563379811,0.840393087977422,0.738306473635282,0.642948174866473,0.554711516336193,0.473730859504463,0.399934308878718,0.333092002513619,0.272858439261091,0.218808294659974
1.94146649095063,1.88878305977465,1.81856648421618,1.73306589002896,1.63503419138385,1.52750537967948,1.41357488079687,1.29620874346515,1.17809765081404,1.06156145726632,0.948501563379811,0.840393087977422,0.738306473635282,0.642948174866473,0.554711516336193,0.473730859504463,0.399934308878718,0.333092002513619,0.272858439261091,0.218808294659974,0.170465827897824
1.88878305977465,1.81856648421618,1.73306589002896,1.63503419138385,1.52750537967948,1.41357488079687,1.29620874346515,1.17809765081404,1.06156145726632,0.948501563379811,0.840393087977422,0.738306473635282,0.642948174866473,0.554711516336193,0.473730859504463,0.399934308878718,0.333092002513619,0.272858439261091,0.218808294659974,0.170465827897824,0.127328364535485
1.81856648421618,1.73306589002896,1.63503419138385,1.52750537967948,1.41357488079687,1.29620874346515,1.17809765081404,1.06156145726632,0.948501563379811,0.840393087977422,0.738306473635282,0.642948174866473,0.554711516336193,0.473730859504463,0.399934308878718,0.333092002513619,0.272858439261091,0.218808294659974,0.170465827897824,0.127328364535485,0.088884531515403
1.73306589002896,1.63503419138385,1.52750537967948,1.41357488079687,1.29620874346515,1.17809765081404,1.06156145726632,0.948501563379811,0.840393087977422,0.738306473635282,0.642948174866473,0.554711516336193,0.473730859504463,0.399934308878718,0.333092002513619,0.272858439261091,0.218808294659974,0.170465827897824,0.127328364535485,0.088884531515403,0.054627986957434
1.63503419138385,1.52750537967948,1.41357488079687,1.29620874346515,1.17809765081404,1.06156145726632,0.948501563379811,0.840393087977422,0.738306473635282,0.642948174866473,0.554711516336193,0.473730859504463,0.399934308878718,0.333092002513619,0.272858439261091,0.218808294659974,0.170465827897824,0.127328364535485,0.088884531515403,0.054627986957434,0.024067376041555
1.52750537967948,1.41357488079687,1.29620874346515,1.17809765081404,1.06156145726632,0.948501563379811,0.840393087977422,0.738306473635282,0.642948174866473,0.554711516336193,0.473730859504463,0.399934308878718,0.333092002513619,0.272858439261091,0.218808294659974,0.170465827897824,0.127328364535485,0.088884531515403,0.054627986957434,0.024067376041555,-0.003266809987021
1.41357488079687,1.29620874346515,1.17809765081404,1.06156145726632,0.948501563379811,0.840393087977422,0.738306473635282,0.642948174866473,0.554711516336193,0.473730859504463,0.399934308878718,0.333092002513619,0.272858439261091,0.218808294659974,0.170465827897824,0.127328364535485,0.088884531515403,0.054627986957434,0.024067376041555,-0.003266809987021,-0.027817869461327
1.29620874346515,1.17809765081404,1.06156145726632,0.948501563379811,0.840393087977422,0.738306473635282,0.642948174866473,0.554711516336193,0.473730859504463,0.399934308878718,0.333092002513619,0.272858439261091,0.218808294659974,0.170465827897824,0.127328364535485,0.088884531515403,0.054627986957434,0.024067376041555,-0.003266809987021,-0.027817869461327,-0.050000499701623
1.17809765081404,1.06156145726632,0.948501563379811,0.840393087977422,0.738306473635282,0.642948174866473,0.554711516336193,0.473730859504463,0.399934308878718,0.333092002513619,0.272858439261091,0.218808294659974,0.170465827897824,0.127328364535485,0.088884531515403,0.054627986957434,0.024067376041555,-0.003266809987021,-0.027817869461327,-0.050000499701623,-0.070199939043441
1.06156145726632,0.948501563379811,0.840393087977422,0.738306473635282,0.642948174866473,0.554711516336193,0.473730859504463,0.399934308878718,0.333092002513619,0.272858439261091,0.218808294659974,0.170465827897824,0.127328364535485,0.088884531515403,0.054627986957434,0.024067376041555,-0.003266809987021,-0.027817869461327,-0.050000499701623,-0.070199939043441,-0.088772274131981
0.948501563379811,0.840393087977422,0.738306473635282,0.642948174866473,0.554711516336193,0.473730859504463,0.399934308878718,0.333092002513619,0.272858439261091,0.218808294659974,0.170465827897824,0.127328364535485,0.088884531515403,0.054627986957434,0.024067376041555,-0.003266809987021,-0.027817869461327,-0.050000499701623,-0.070199939043441,-0.088772274131981,-0.106045611010202
0.840393087977422,0.738306473635282,0.642948174866473,0.554711516336193,0.473730859504463,0.399934308878718,0.333092002513619,0.272858439261091,0.218808294659974,0.170465827897824,0.127328364535485,0.088884531515403,0.054627986957434,0.024067376041555,-0.003266809987021,-0.027817869461327,-0.050000499701623,-0.070199939043441,-0.088772274131981,-0.106045611010202,-0.122321865912377
0.738306473635282,0.642948174866473,0.554711516336193,0.473730859504463,0.399934308878718,0.333092002513619,0.272858439261091,0.218808294659974,0.170465827897824,0.127328364535485,0.088884531515403,0.054627986957434,0.024067376041555,-0.003266809987021,-0.027817869461327,-0.050000499701623,-0.070199939043441,-0.088772274131981,-0.106045611010202,-0.122321865912377,-0.137878980746073
0.642948174866473,0.554711516336193,0.473730859504463,0.399934308878718,0.333092002513619,0.272858439261091,0.218808294659974,0.170465827897824,0.127328364535485,0.088884531515403,0.054627986957434,0.024067376041555,-0.003266809987021,-0.027817869461327,-0.050000499701623,-0.070199939043441,-0.088772274131981,-0.106045611010202,-0.122321865912377,-0.137878980746073,-0.152973409568223
0.554711516336193,0.473730859504463,0.399934308878718,0.333092002513619,0.272858439261091,0.218808294659974,0.170465827897824,0.127328364535485,0.088884531515403,0.054627986957434,0.024067376041555,-0.003266809987021,-0.027817869461327,-0.050000499701623,-0.070199939043441,-0.088772274131981,-0.106045611010202,-0.122321865912377,-0.137878980746073,-0.152973409568223,-0.167842756657039
0.473730859504463,0.399934308878718,0.333092002513619,0.272858439261091,0.218808294659974,0.170465827897824,0.127328364535485,0.088884531515403,0.054627986957434,0.024067376041555,-0.003266809987021,-0.027817869461327,-0.050000499701623,-0.070199939043441,-0.088772274131981,-0.106045611010202,-0.122321865912377,-0.137878980746073,-0.152973409568223,-0.167842756657039,-0.182708474803304
0.399934308878718,0.333092002513619,0.272858439261091,0.218808294659974,0.170465827897824,0.127328364535485,0.088884531515403,0.054627986957434,0.024067376041555,-0.003266809987021,-0.027817869461327,-0.050000499701623,-0.070199939043441,-0.088772274131981,-0.106045611010202,-0.122321865912377,-0.137878980746073,-0.152973409568223,-0.167842756657039,-0.182708474803304,-0.197778554904931
0.333092002513619,0.272858439261091,0.218808294659974,0.170465827897824,0.127328364535485,0.088884531515403,0.054627986957434,0.024067376041555,-0.003266809987021,-0.027817869461327,-0.050000499701623,-0.070199939043441,-0.088772274131981,-0.106045611010202,-0.122321865912377,-0.137878980746073,-0.152973409568223,-0.167842756657039,-0.182708474803304,-0.197778554904931,-0.213250155485573
0.272858439261091,0.218808294659974,0.170465827897824,0.127328364535485,0.088884531515403,0.054627986957434,0.024067376041555,-0.003266809987021,-0.027817869461327,-0.050000499701623,-0.070199939043441,-0.088772274131981,-0.106045611010202,-0.122321865912377,-0.137878980746073,-0.152973409568223,-0.167842756657039,-0.182708474803304,-0.197778554904931,-0.213250155485573,-0.229312133914379
0.218808294659974,0.170465827897824,0.127328364535485,0.088884531515403,0.054627986957434,0.024067376041555,-0.003266809987021,-0.027817869461327,-0.050000499701623,-0.070199939043441,-0.088772274131981,-0.106045611010202,-0.122321865912377,-0.137878980746073,-0.152973409568223,-0.167842756657039,-0.182708474803304,-0.197778554904931,-0.213250155485573,-0.229312133914379,-0.246147450317977
0.170465827897824,0.127328364535485,0.088884531515403,0.054627986957434,0.024067376041555,-0.003266809987021,-0.027817869461327,-0.050000499701623,-0.070199939043441,-0.088772274131981,-0.106045611010202,-0.122321865912377,-0.137878980746073,-0.152973409568223,-0.167842756657039,-0.182708474803304,-0.197778554904931,-0.213250155485573,-0.229312133914379,-0.246147450317977,-0.263935420773251
0.127328364535485,0.088884531515403,0.054627986957434,0.024067376041555,-0.003266809987021,-0.027817869461327,-0.050000499701623,-0.070199939043441,-0.088772274131981,-0.106045611010202,-0.122321865912377,-0.137878980746073,-0.152973409568223,-0.167842756657039,-0.182708474803304,-0.197778554904931,-0.213250155485573,-0.229312133914379,-0.246147450317977,-0.263935420773251,-0.282853798558598
0.088884531515403,0.054627986957434,0.024067376041555,-0.003266809987021,-0.027817869461327,-0.050000499701623,-0.070199939043441,-0.088772274131981,-0.106045611010202,-0.122321865912377,-0.137878980746073,-0.152973409568223,-0.167842756657039,-0.182708474803304,-0.197778554904931,-0.213250155485573,-0.229312133914379,-0.246147450317977,-0.263935420773251,-0.282853798558598,-0.303080661106524
0.054627986957434,0.024067376041555,-0.003266809987021,-0.027817869461327,-0.050000499701623,-0.070199939043441,-0.088772274131981,-0.106045611010202,-0.122321865912377,-0.137878980746073,-0.152973409568223,-0.167842756657039,-0.182708474803304,-0.197778554904931,-0.213250155485573,-0.229312133914379,-0.246147450317977,-0.263935420773251,-0.282853798558598,-0.303080661106524,-0.324796075797376
0.024067376041555,-0.003266809987021,-0.027817869461327,-0.050000499701623,-0.070199939043441,-0.088772274131981,-0.106045611010202,-0.122321865912377,-0.137878980746073,-0.152973409568223,-0.167842756657039,-0.182708474803304,-0.197778554904931,-0.213250155485573,-0.229312133914379,-0.246147450317977,-0.263935420773251,-0.282853798558598,-0.303080661106524,-0.324796075797376,-0.348183509685309
-0.003266809987021,-0.027817869461327,-0.050000499701623,-0.070199939043441,-0.088772274131981,-0.106045611010202,-0.122321865912377,-0.137878980746073,-0.152973409568223,-0.167842756657039,-0.182708474803304,-0.197778554904931,-0.213250155485573,-0.229312133914379,-0.246147450317977,-0.263935420773251,-0.282853798558598,-0.303080661106524,-0.324796075797376,-0.348183509685309,-0.37343093634332
-0.027817869461327,-0.050000499701623,-0.070199939043441,-0.088772274131981,-0.106045611010202,-0.122321865912377,-0.137878980746073,-0.152973409568223,-0.167842756657039,-0.182708474803304,-0.197778554904931,-0.213250155485573,-0.229312133914379,-0.246147450317977,-0.263935420773251,-0.282853798558598,-0.303080661106524,-0.324796075797376,-0.348183509685309,-0.37343093634332,-0.400731576818945
-0.050000499701623,-0.070199939043441,-0.088772274131981,-0.106045611010202,-0.122321865912377,-0.137878980746073,-0.152973409568223,-0.167842756657039,-0.182708474803304,-0.197778554904931,-0.213250155485573,-0.229312133914379,-0.246147450317977,-0.263935420773251,-0.282853798558598,-0.303080661106524,-0.324796075797376,-0.348183509685309,-0.37343093634332,-0.400731576818945,-0.430284190669148
-0.070199939043441,-0.088772274131981,-0.106045611010202,-0.122321865912377,-0.137878980746073,-0.152973409568223,-0.167842756657039,-0.182708474803304,-0.197778554904931,-0.213250155485573,-0.229312133914379,-0.246147450317977,-0.263935420773251,-0.282853798558598,-0.303080661106524,-0.324796075797376,-0.348183509685309,-0.37343093634332,-0.400731576818945,-0.430284190669148,-0.462292806601364
-0.088772274131981,-0.106045611010202,-0.122321865912377,-0.137878980746073,-0.152973409568223,-0.167842756657039,-0.182708474803304,-0.197778554904931,-0.213250155485573,-0.229312133914379,-0.246147450317977,-0.263935420773251,-0.282853798558598,-0.303080661106524,-0.324796075797376,-0.348183509685309,-0.37343093634332,-0.400731576818945,-0.430284190669148,-0.462292806601364,-0.496965749834656
-0.106045611010202,-0.122321865912377,-0.137878980746073,-0.152973409568223,-0.167842756657039,-0.182708474803304,-0.197778554904931,-0.213250155485573,-0.229312133914379,-0.246147450317977,-0.263935420773251,-0.282853798558598,-0.303080661106524,-0.324796075797376,-0.348183509685309,-0.37343093634332,-0.400731576818945,-0.430284190669148,-0.462292806601364,-0.496965749834656,-0.534513784551697
-0.122321865912377,-0.137878980746073,-0.152973409568223,-0.167842756657039,-0.182708474803304,-0.197778554904931,-0.213250155485573,-0.229312133914379,-0.246147450317977,-0.263935420773251,-0.282853798558598,-0.303080661106524,-0.324796075797376,-0.348183509685309,-0.37343093634332,-0.400731576818945,-0.430284190669148,-0.462292806601364,-0.496965749834656,-0.534513784551697,-0.575147144829214
-0.137878980746073,-0.152973409568223,-0.167842756657039,-0.182708474803304,-0.197778554904931,-0.213250155485573,-0.229312133914379,-0.246147450317977,-0.263935420773251,-0.282853798558598,-0.303080661106524,-0.324796075797376,-0.348183509685309,-0.37343093634332,-0.400731576818945,-0.430284190669148,-0.462292806601364,-0.496965749834656,-0.534513784551697,-0.575147144829214,-0.61907117714982
-0.152973409568223,-0.167842756657039,-0.182708474803304,-0.197778554904931,-0.213250155485573,-0.229312133914379,-0.246147450317977,-0.263935420773251,-0.282853798558598,-0.303080661106524,-0.324796075797376,-0.348183509685309,-0.37343093634332,-0.400731576818945,-0.430284190669148,-0.462292806601364,-0.496965749834656,-0.534513784551697,-0.575147144829214,-0.61907117714982,-0.666480264390395
-0.167842756657039,-0.182708474803304,-0.197778554904931,-0.213250155485573,-0.229312133914379,-0.246147450317977,-0.263935420773251,-0.282853798558598,-0.303080661106524,-0.324796075797376,-0.348183509685309,-0.37343093634332,-0.400731576818945,-0.430284190669148,-0.462292806601364,-0.496965749834656,-0.534513784551697,-0.575147144829214,-0.61907117714982,-0.666480264390395,-0.717549649716784
-0.182708474803304,-0.197778554904931,-0.213250155485573,-0.229312133914379,-0.246147450317977,-0.263935420773251,-0.282853798558598,-0.303080661106524,-0.324796075797376,-0.348183509685309,-0.37343093634332,-0.400731576818945,-0.430284190669148,-0.462292806601364,-0.496965749834656,-0.534513784551697,-0.575147144829214,-0.61907117714982,-0.666480264390395,-0.717549649716784,-0.772424737186428
-0.197778554904931,-0.213250155485573,-0.229312133914379,-0.246147450317977,-0.263935420773251,-0.282853798558598,-0.303080661106524,-0.324796075797376,-0.348183509685309,-0.37343093634332,-0.400731576818945,-0.430284190669148,-0.462292806601364,-0.496965749834656,-0.534513784551697,-0.575147144829214,-0.61907117714982,-0.666480264390395,-0.717549649716784,-0.772424737186428,-0.831207427034446
-0.213250155485573,-0.229312133914379,-0.246147450317977,-0.263935420773251,-0.282853798558598,-0.303080661106524,-0.324796075797376,-0.348183509685309,-0.37343093634332,-0.400731576818945,-0.430284190669148,-0.462292806601364,-0.496965749834656,-0.534513784551697,-0.575147144829214,-0.61907117714982,-0.666480264390395,-0.717549649716784,-0.772424737186428,-0.831207427034446,-0.893939067063018
